,pathway,description,#SampleID,Abundance,Group,relative_abundance
8798,PWY-6470,peptidoglycan biosynthesis V (&beta;-lactam resistance),BB2,43.12257749968131,CN_CMC,5.532500609711506e-06
8799,PWY-6471,peptidoglycan biosynthesis IV (Enterococcus faecium),BB2,21441.889977909064,CN_CMC,0.0027509317915197814
8800,PWY-6478,GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis,BB2,6477.712271073359,CN_CMC,0.0008310715445873781
8801,PWY-6505,L-tryptophan degradation XII (Geobacillus),BB2,0.0,CN_CMC,0.0
8802,PWY-6507,4-deoxy-L-threo-hex-4-enopyranuronate degradation,BB2,28309.246407359184,CN_CMC,0.003631993542369897
8803,PWY-6519,8-amino-7-oxononanoate biosynthesis I,BB2,29319.722067917897,CN_CMC,0.003761634615150879
8804,PWY-6545,pyrimidine deoxyribonucleotides de novo biosynthesis III,BB2,21271.568648881537,CN_CMC,0.0027290800629977876
8805,PWY-6562,norspermidine biosynthesis,BB2,11.570066975335031,CN_CMC,1.4844057639160619e-06
8806,PWY-6565,superpathway of polyamine biosynthesis III,BB2,0.0,CN_CMC,0.0
8807,PWY-6572,chondroitin sulfate degradation I (bacterial),BB2,1505.0498573100708,CN_CMC,0.00019309349616858403
8808,PWY-6588,pyruvate fermentation to acetone,BB2,12116.602970954957,CN_CMC,0.0015545247341705387
8809,PWY-6590,superpathway of Clostridium acetobutylicum acidogenic fermentation,BB2,9439.29906969602,CN_CMC,0.001211034471646052
8810,PWY-6608,guanosine nucleotides degradation III,BB2,10996.19168552985,CN_CMC,0.0014107792421533265
8811,PWY-6609,adenine and adenosine salvage III,BB2,64226.26100073986,CN_CMC,0.00824004149911284
8812,PWY-6612,superpathway of tetrahydrofolate biosynthesis,BB2,55054.5998592486,CN_CMC,0.007063344191125098
8813,PWY-6628,superpathway of L-phenylalanine biosynthesis,BB2,9259.960806034436,CN_CMC,0.001188025896774579
8814,PWY-6629,superpathway of L-tryptophan biosynthesis,BB2,47.95706954892435,CN_CMC,6.1527518043503284e-06
8815,PWY-6630,superpathway of L-tyrosine biosynthesis,BB2,9100.458375512657,CN_CMC,0.0011675622012981494
8816,PWY-6641,superpathway of sulfolactate degradation,BB2,286.0578946050749,CN_CMC,3.6700391490445176e-05
8817,PWY-6654,phosphopantothenate biosynthesis III,BB2,0.0,CN_CMC,0.0
8818,PWY-6660,2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis,BB2,0.0,CN_CMC,0.0
8819,PWY-6690,cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate,BB2,0.0,CN_CMC,0.0
8820,PWY-6700,queuosine biosynthesis,BB2,55113.1457337081,CN_CMC,0.00707085545563951
8821,PWY-6703,preQ0 biosynthesis,BB2,45452.838672457,CN_CMC,0.005831466304868848
8822,PWY-6708,ubiquinol-8 biosynthesis (prokaryotic),BB2,2203.609396630832,CN_CMC,0.0002827166425874284
8823,PWY-6713,L-rhamnose degradation II,BB2,0.0,CN_CMC,0.0
8824,PWY-6728,methylaspartate cycle,BB2,332.0126264160377,CN_CMC,4.259624921752931e-05
8825,PWY-6731,starch degradation III,BB2,0.0,CN_CMC,0.0
8826,PWY-6737,starch degradation V,BB2,68842.41521072073,CN_CMC,0.008832280587359137
8827,PWY-6749,CMP-legionaminate biosynthesis I,BB2,212.19174023326613,CN_CMC,2.7223579857325696e-05
8828,PWY-6876,isopropanol biosynthesis,BB2,21.99310200552308,CN_CMC,2.821650683007133e-06
8829,PWY-6891,thiazole biosynthesis II (Bacillus),BB2,3354.4102729378737,CN_CMC,0.00043036103026050513
8830,PWY-6892,thiazole biosynthesis I (E. coli),BB2,32427.60743156732,CN_CMC,0.004160367220348956
8831,PWY-6895,superpathway of thiamin diphosphate biosynthesis II,BB2,13506.5832449276,CN_CMC,0.0017328551392419296
8832,PWY-6897,thiamin salvage II,BB2,56568.47580470837,CN_CMC,0.007257570048597223
8833,PWY-6901,superpathway of glucose and xylose degradation,BB2,29614.130907470542,CN_CMC,0.0037994064084612743
8834,PWY-6906,chitin derivatives degradation,BB2,23.869216958883023,CN_CMC,3.062350746064112e-06
8835,PWY-6944,androstenedione degradation,BB2,0.0,CN_CMC,0.0
8836,PWY-6948,sitosterol degradation to androstenedione,BB2,0.0,CN_CMC,0.0
8837,PWY-6969,TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase),BB2,50383.2025730485,CN_CMC,0.006464017577721766
8838,PWY-6992,"1,5-anhydrofructose degradation",BB2,0.0,CN_CMC,0.0
8839,PWY-7003,glycerol degradation to butanol,BB2,2948.2248442375244,CN_CMC,0.0003782486273792715
8840,PWY-7007,methyl ketone biosynthesis,BB2,0.0,CN_CMC,0.0
8841,PWY-7013,"L-1,2-propanediol degradation",BB2,832.4188920961906,CN_CMC,0.00010679690999666209
8842,PWY-7031,protein N-glycosylation (bacterial),BB2,54.73306490066226,CN_CMC,7.0220921960551e-06
8843,PWY-7046,4-coumarate degradation (anaerobic),BB2,0.0,CN_CMC,0.0
8844,PWY-7084,nitrifier denitrification,BB2,0.0,CN_CMC,0.0
8845,PWY-7090,"UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis",BB2,325.1036311989976,CN_CMC,4.1709845331976534e-05
8846,PWY-7094,fatty acid salvage,BB2,854.035082751325,CN_CMC,0.00010957020405544268
8847,PWY-7097,vanillin and vanillate degradation I,BB2,0.0,CN_CMC,0.0
8848,PWY-7098,vanillin and vanillate degradation II,BB2,0.0,CN_CMC,0.0
8849,PWY-7111,pyruvate fermentation to isobutanol (engineered),BB2,51149.65692132557,CN_CMC,0.006562351429616178
8850,PWY-7159,"chlorophyllide a biosynthesis III (aerobic, light independent)",BB2,0.0,CN_CMC,0.0
8851,PWY-7184,pyrimidine deoxyribonucleotides de novo biosynthesis I,BB2,32184.458045821502,CN_CMC,0.004129171865087558
8852,PWY-7187,pyrimidine deoxyribonucleotides de novo biosynthesis II,BB2,35075.68316130425,CN_CMC,0.004500107593925653
8853,PWY-7196,superpathway of pyrimidine ribonucleosides salvage,BB2,54063.11744311868,CN_CMC,0.006936139896071131
8854,PWY-7197,pyrimidine deoxyribonucleotide phosphorylation,BB2,35160.067329297075,CN_CMC,0.004510933835953365
8855,PWY-7198,pyrimidine deoxyribonucleotides de novo biosynthesis IV,BB2,3153.2727292632403,CN_CMC,0.0004045556715009549
8856,PWY-7199,pyrimidine deoxyribonucleosides salvage,BB2,54603.2520255163,CN_CMC,0.007005437583725892
8857,PWY-7200,superpathway of pyrimidine deoxyribonucleoside salvage,BB2,35817.91346963522,CN_CMC,0.004595333572322185
8858,PWY-7208,superpathway of pyrimidine nucleobases salvage,BB2,76356.41996151351,CN_CMC,0.009796305427141577
8859,PWY-7210,pyrimidine deoxyribonucleotides biosynthesis from CTP,BB2,4274.698502944086,CN_CMC,0.0005484313193951775
8860,PWY-7211,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,BB2,28602.070083610368,CN_CMC,0.003669561963863478
8861,PWY-7219,adenosine ribonucleotides de novo biosynthesis,BB2,74107.93551503116,CN_CMC,0.009507831446865645
8862,PWY-722,nicotinate degradation I,BB2,22.526748971193417,CN_CMC,2.8901160284045325e-06
8863,PWY-7220,adenosine deoxyribonucleotides de novo biosynthesis II,BB2,66339.33865387486,CN_CMC,0.008511143183710044
8864,PWY-7221,guanosine ribonucleotides de novo biosynthesis,BB2,65015.35802634874,CN_CMC,0.008341280340305367
8865,PWY-7222,guanosine deoxyribonucleotides de novo biosynthesis II,BB2,66339.33865387486,CN_CMC,0.008511143183710044
8866,PWY-7228,superpathway of guanosine nucleotides de novo biosynthesis I,BB2,47479.33976755908,CN_CMC,0.006091460470206394
8867,PWY-7229,superpathway of adenosine nucleotides de novo biosynthesis I,BB2,71789.87729663854,CN_CMC,0.009210431355076171
8868,PWY-7234,inosine-5'-phosphate biosynthesis III,BB2,21766.054937052184,CN_CMC,0.0027925212079715155
8869,PWY-7237,"myo-, chiro- and scillo-inositol degradation",BB2,446.38,CN_CMC,5.726924885650152e-05
8870,PWY-7242,D-fructuronate degradation,BB2,28261.96136987581,CN_CMC,0.003625927010314643
8871,PWY-7254,TCA cycle VII (acetate-producers),BB2,721.5276069101624,CN_CMC,9.256988233562008e-05
8872,PWY-7255,ergothioneine biosynthesis I (bacteria),BB2,0.0,CN_CMC,0.0
8873,PWY-7286,7-(3-amino-3-carboxypropyl)-wyosine biosynthesis,BB2,0.0,CN_CMC,0.0
8874,PWY-7295,L-arabinose degradation IV,BB2,7.789786119598428,CN_CMC,9.994067830597332e-07
8875,PWY-7315,dTDP-N-acetylthomosamine biosynthesis,BB2,1661.181067814107,CN_CMC,0.00021312467397364358
8876,PWY-7323,superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,BB2,54876.189958570576,CN_CMC,0.007040454722510032
8877,PWY-7328,superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,BB2,5649.434658642787,CN_CMC,0.0007248059486633776
8878,PWY-7332,superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis,BB2,1818.4890626045224,CN_CMC,0.0002333068297619171
8879,PWY-7347,sucrose biosynthesis III,BB2,0.0,CN_CMC,0.0
8880,PWY-7371,"1,4-dihydroxy-6-naphthoate biosynthesis II",BB2,3926.317811171742,CN_CMC,0.000503735095250031
8881,PWY-7373,superpathway of demethylmenaquinol-6 biosynthesis II,BB2,570.2819240089473,CN_CMC,7.316550343750368e-05
8882,PWY-7374,"1,4-dihydroxy-6-naphthoate biosynthesis I",BB2,3766.6061511874186,CN_CMC,0.0004832445562453104
8883,PWY-7376,"cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)",BB2,102.59765047128704,CN_CMC,1.3162978576397907e-05
8884,PWY-7377,"cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)",BB2,2641.536532334369,CN_CMC,0.0003389014136695126
8885,PWY-7385,"1,3-propanediol biosynthesis (engineered)",BB2,0.0,CN_CMC,0.0
8886,PWY-7391,isoprene biosynthesis II (engineered),BB2,0.0,CN_CMC,0.0
8887,PWY-7392,taxadiene biosynthesis (engineered),BB2,29130.458267583683,CN_CMC,0.003737352622944984
8888,PWY-7400,L-arginine biosynthesis IV (archaebacteria),BB2,35299.67600318958,CN_CMC,0.004528845220620411
8889,PWY-7401,crotonate fermentation (to acetate and cyclohexane carboxylate),BB2,0.0,CN_CMC,0.0
8890,PWY-7431,aromatic biogenic amine degradation (bacteria),BB2,263.24757190365085,CN_CMC,3.377389378157614e-05
8891,PWY-7446,sulfoglycolysis,BB2,0.0,CN_CMC,0.0
8892,PWY-7456,mannan degradation,BB2,11735.982380833268,CN_CMC,0.001505692225331461
8893,PWY-7527,L-methionine salvage cycle III,BB2,0.0,CN_CMC,0.0
8894,PWY-7528,L-methionine salvage cycle I (bacteria and plants),BB2,0.0,CN_CMC,0.0
8895,PWY-7539,6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),BB2,59928.3991433456,CN_CMC,0.007688638389067637
8896,PWY-7560,methylerythritol phosphate pathway II,BB2,61578.621524850205,CN_CMC,0.007900357095629211
8897,PWY-7616,methanol oxidation to carbon dioxide,BB2,0.0,CN_CMC,0.0
8898,PWY-7644,heparin degradation,BB2,0.0,CN_CMC,0.0
8899,PWY-7663,gondoate biosynthesis (anaerobic),BB2,77356.27617111857,CN_CMC,0.009924584055414777
8900,PWY-7664,oleate biosynthesis IV (anaerobic),BB2,32755.93929947602,CN_CMC,0.004202491239011941
8901,PWY-841,superpathway of purine nucleotides de novo biosynthesis I,BB2,56728.51093290466,CN_CMC,0.00727810208762777
8902,PWY-922,mevalonate pathway I,BB2,5187.161567076104,CN_CMC,0.0006654976626277203
8903,PWY0-1061,superpathway of L-alanine biosynthesis,BB2,2576.5773290824286,CN_CMC,0.0003305673378225763
8904,PWY0-1241,ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,BB2,2431.871541958361,CN_CMC,0.00031200200843106197
8905,PWY0-1261,anhydromuropeptides recycling,BB2,27121.88358300297,CN_CMC,0.0034796583636633816
8906,PWY0-1277,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation,BB2,0.0,CN_CMC,0.0
8907,PWY0-1296,purine ribonucleosides degradation,BB2,20864.673441057814,CN_CMC,0.0026768765975303055
8908,PWY0-1297,superpathway of purine deoxyribonucleosides degradation,BB2,19884.477975741247,CN_CMC,0.0025511203852644584
8909,PWY0-1298,superpathway of pyrimidine deoxyribonucleosides degradation,BB2,20074.314812619134,CN_CMC,0.0025754758963834395
8910,PWY0-1319,CDP-diacylglycerol biosynthesis II,BB2,64638.601962901535,CN_CMC,0.008292943638939369
8911,PWY0-1338,polymyxin resistance,BB2,83.1515039954244,CN_CMC,1.06680948409569e-05
8912,PWY0-1415,superpathway of heme biosynthesis from uroporphyrinogen-III,BB2,5676.292044629892,CN_CMC,0.0007282516727588358
8913,PWY0-1479,tRNA processing,BB2,2581.735701165005,CN_CMC,0.00033122914187851853
8914,PWY0-1533,methylphosphonate degradation I,BB2,1459.940122257667,CN_CMC,0.0001873060490549881
8915,PWY0-1586,peptidoglycan maturation (meso-diaminopimelate containing),BB2,33725.932813779764,CN_CMC,0.0043269385707917106
8916,PWY0-162,superpathway of pyrimidine ribonucleotides de novo biosynthesis,BB2,57048.59943445534,CN_CMC,0.007319168506489302
8917,PWY0-166,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),BB2,35280.62674514684,CN_CMC,0.0045264012565105005
8918,PWY0-321,phenylacetate degradation I (aerobic),BB2,9.50459788506258,CN_CMC,1.2194121187343226e-06
8919,PWY0-41,allantoin degradation IV (anaerobic),BB2,5.108407515647483,CN_CMC,6.553937480936385e-07
8920,PWY0-42,2-methylcitrate cycle I,BB2,104.78480693840667,CN_CMC,1.3443584356234775e-05
8921,PWY0-781,aspartate superpathway,BB2,13373.269109767538,CN_CMC,0.0017157513254900346
8922,PWY0-845,superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,BB2,15907.306707547554,CN_CMC,0.0020408609401658603
8923,PWY0-862,(5Z)-dodec-5-enoate biosynthesis,BB2,29619.09129649949,CN_CMC,0.0038000428118703067
8924,PWY1G-0,mycothiol biosynthesis,BB2,1.2499881709933074,CN_CMC,1.6036982757358952e-07
8925,PWY490-3,nitrate reduction VI (assimilatory),BB2,4737.5124116403385,CN_CMC,0.000607808990687296
8926,PWY4FS-7,phosphatidylglycerol biosynthesis I (plastidic),BB2,42088.35506276412,CN_CMC,0.0053998128949554955
8927,PWY4FS-8,phosphatidylglycerol biosynthesis II (non-plastidic),BB2,42088.35506276411,CN_CMC,0.005399812894955494
8928,PWYG-321,mycolate biosynthesis,BB2,32973.25442512984,CN_CMC,0.004230372134238766
8929,PYRIDNUCSAL-PWY,NAD salvage pathway I,BB2,48509.87050152505,CN_CMC,0.00622367455026771
8930,PYRIDNUCSYN-PWY,NAD biosynthesis I (from aspartate),BB2,55935.18368257122,CN_CMC,0.007176320520971581
8931,PYRIDOXSYN-PWY,pyridoxal 5'-phosphate biosynthesis I,BB2,15367.755249143598,CN_CMC,0.0019716380656145263
8932,REDCITCYC,TCA cycle VIII (helicobacter),BB2,13623.870033010684,CN_CMC,0.0017479026912252396
8933,RHAMCAT-PWY,L-rhamnose degradation I,BB2,9559.146219110684,CN_CMC,0.0012264105105021178
8934,RIBOSYN2-PWY,flavin biosynthesis I (bacteria and plants),BB2,59265.845574012776,CN_CMC,0.007603634703322565
8935,RUMP-PWY,formaldehyde oxidation I,BB2,377.0800897915685,CN_CMC,4.8378272998578066e-05
8936,SALVADEHYPOX-PWY,adenosine nucleotides degradation II,BB2,9400.01028988262,CN_CMC,0.001205993836070081
8937,SER-GLYSYN-PWY,superpathway of L-serine and glycine biosynthesis I,BB2,64673.03725555416,CN_CMC,0.00829736158630343
8938,SO4ASSIM-PWY,sulfate reduction I (assimilatory),BB2,17366.235778705257,CN_CMC,0.002228037274320874
8939,SUCSYN-PWY,sucrose biosynthesis I (from photosynthesis),BB2,0.0,CN_CMC,0.0
8940,SULFATE-CYS-PWY,superpathway of sulfate assimilation and cysteine biosynthesis,BB2,28434.49417738143,CN_CMC,0.003648062465059368
8941,TCA,TCA cycle I (prokaryotic),BB2,38154.61300699183,CN_CMC,0.0048951252908305135
8942,TCA-GLYOX-BYPASS,superpathway of glyoxylate bypass and TCA,BB2,531.221998034644,CN_CMC,6.815422913995695e-05
8943,TEICHOICACID-PWY,teichoic acid (poly-glycerol) biosynthesis,BB2,5303.8062627508,CN_CMC,0.0006804628360324093
8944,THISYN-PWY,superpathway of thiamin diphosphate biosynthesis I,BB2,48584.83324344773,CN_CMC,0.006233292050877359
8945,THREOCAT-PWY,superpathway of L-threonine metabolism,BB2,15.753961491375334,CN_CMC,2.021187197287772e-06
8946,THRESYN-PWY,superpathway of L-threonine biosynthesis,BB2,62208.23285486035,CN_CMC,0.007981134388387004
8947,TRNA-CHARGING-PWY,tRNA charging,BB2,65638.45332206142,CN_CMC,0.008421221644914635
8948,TRPSYN-PWY,L-tryptophan biosynthesis,BB2,44338.70812438878,CN_CMC,0.005688526613090656
8949,TYRFUMCAT-PWY,L-tyrosine degradation I,BB2,1661.007901051807,CN_CMC,0.0002131024571843523
8950,UBISYN-PWY,superpathway of ubiquinol-8 biosynthesis (prokaryotic),BB2,2141.2183032298663,CN_CMC,0.00027471204772563094
8951,UDPNAGSYN-PWY,UDP-N-acetyl-D-glucosamine biosynthesis I,BB2,22370.700232577616,CN_CMC,0.0028700954315015992
8952,VALDEG-PWY,L-valine degradation I,BB2,2.996149506186279,CN_CMC,3.843972213832747e-07
8953,VALSYN-PWY,L-valine biosynthesis,BB2,59951.89699253707,CN_CMC,0.007691653094414961
8954,1CMET2-PWY,N10-formyl-tetrahydrofolate biosynthesis,BB3,47382.95465852316,CN_CMC,0.007120009341796301
8955,3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,4-hydroxyphenylacetate degradation,BB3,264.5129741137966,CN_CMC,3.9747095981862416e-05
8956,AEROBACTINSYN-PWY,aerobactin biosynthesis,BB3,0.14,CN_CMC,2.103712854200787e-08
8957,ALL-CHORISMATE-PWY,superpathway of chorismate metabolism,BB3,534.8420500317153,CN_CMC,8.036814968705855e-05
8958,ANAEROFRUCAT-PWY,homolactic fermentation,BB3,46304.49800104668,CN_CMC,0.006957954832294039
8959,ANAGLYCOLYSIS-PWY,glycolysis III (from glucose),BB3,58057.68438157575,CN_CMC,0.008724049779903797
8960,ARG+POLYAMINE-SYN,superpathway of arginine and polyamine biosynthesis,BB3,8278.020140266528,CN_CMC,0.0012438983840294068
8961,ARGDEG-PWY,"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation",BB3,33.995901007718416,CN_CMC,5.108400995719623e-06
8962,ARGORNPROST-PWY,"arginine, ornithine and proline interconversion",BB3,1526.2293512592958,CN_CMC,0.000229339164621622
8963,ARGSYN-PWY,L-arginine biosynthesis I (via L-ornithine),BB3,26709.09258723264,CN_CMC,0.004013447242842875
8964,ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),BB3,24585.246751410057,CN_CMC,0.0036943071153313907
8965,ARO-PWY,chorismate biosynthesis I,BB3,42633.65487518744,CN_CMC,0.006406354841606562
8966,ASPASN-PWY,superpathway of L-aspartate and L-asparagine biosynthesis,BB3,52871.397888396205,CN_CMC,0.007944731382670244
8967,AST-PWY,L-arginine degradation II (AST pathway),BB3,548.9907851122481,CN_CMC,8.249421224845845e-05
8968,BIOTIN-BIOSYNTHESIS-PWY,biotin biosynthesis I,BB3,21607.32588060549,CN_CMC,0.0032468292285667932
8969,BRANCHED-CHAIN-AA-SYN-PWY,superpathway of branched amino acid biosynthesis,BB3,44176.57125806586,CN_CMC,0.00663820148643644
8970,CALVIN-PWY,Calvin-Benson-Bassham cycle,BB3,58954.86920560009,CN_CMC,0.008858865440396217
8971,CATECHOL-ORTHO-CLEAVAGE-PWY,catechol degradation to &beta;-ketoadipate,BB3,169.11251582717327,CN_CMC,2.5411726667989885e-05
8972,CENTBENZCOA-PWY,benzoyl-CoA degradation II (anaerobic),BB3,0.0,CN_CMC,0.0
8973,CENTFERM-PWY,pyruvate fermentation to butanoate,BB3,4148.423690723929,CN_CMC,0.0006233637316319285
8974,CHLOROPHYLL-SYN,"chlorophyllide a biosynthesis I (aerobic, light-dependent)",BB3,0.0,CN_CMC,0.0
8975,COA-PWY,coenzyme A biosynthesis I,BB3,54413.41652905095,CN_CMC,0.00817644312808186
8976,COBALSYN-PWY,adenosylcobalamin salvage from cobinamide I,BB3,27706.65034259545,CN_CMC,0.004163345462326049
8977,CODH-PWY,reductive acetyl coenzyme A pathway,BB3,2676.4791836650043,CN_CMC,0.00040218169019120697
8978,COLANSYN-PWY,colanic acid building blocks biosynthesis,BB3,30621.74802397755,CN_CMC,0.004601383209724223
8979,COMPLETE-ARO-PWY,superpathway of aromatic amino acid biosynthesis,BB3,44761.31661052271,CN_CMC,0.0067260683660362725
8980,CRNFORCAT-PWY,creatinine degradation I,BB3,106.94048851928652,CN_CMC,1.6069434309466766e-05
8981,DAPLYSINESYN-PWY,L-lysine biosynthesis I,BB3,30845.114258570444,CN_CMC,0.00463494738250333
8982,DENITRIFICATION-PWY,nitrate reduction I (denitrification),BB3,46.37893620370555,CN_CMC,6.9691403039924e-06
8983,DENOVOPURINE2-PWY,superpathway of purine nucleotides de novo biosynthesis II,BB3,48871.22017329721,CN_CMC,0.0073436438627887245
8984,DHGLUCONATE-PYR-CAT-PWY,glucose degradation (oxidative),BB3,179.7028742112094,CN_CMC,2.7003089029639162e-05
8985,DTDPRHAMSYN-PWY,dTDP-L-rhamnose biosynthesis I,BB3,53319.57194755706,CN_CMC,0.008012076349039962
8986,ECASYN-PWY,enterobacterial common antigen biosynthesis,BB3,24.89067559054548,CN_CMC,3.7402024421123064e-06
8987,ENTBACSYN-PWY,enterobactin biosynthesis,BB3,68.0442143974754,CN_CMC,1.0224677748711661e-05
8988,FAO-PWY,fatty acid &beta;-oxidation I,BB3,2274.1360365707674,CN_CMC,0.0003417235151667967
8989,FASYN-ELONG-PWY,fatty acid elongation -- saturated,BB3,58387.004209251856,CN_CMC,0.00877353509094847
8990,FASYN-INITIAL-PWY,superpathway of fatty acid biosynthesis initiation (E. coli),BB3,27329.27211781063,CN_CMC,0.004106638646442099
8991,FERMENTATION-PWY,mixed acid fermentation,BB3,30563.466808247707,CN_CMC,0.004592625570960699
8992,FOLSYN-PWY,superpathway of tetrahydrofolate biosynthesis and salvage,BB3,47869.85656815067,CN_CMC,0.007193173756511895
8993,FUC-RHAMCAT-PWY,superpathway of fucose and rhamnose degradation,BB3,2539.2807472564828,CN_CMC,0.0003815655391734316
8994,FUCCAT-PWY,fucose degradation,BB3,2593.89319610154,CN_CMC,0.00038977188993305516
8995,GALACT-GLUCUROCAT-PWY,superpathway of hexuronide and hexuronate degradation,BB3,13056.232167690205,CN_CMC,0.0019618973884714063
8996,GALACTARDEG-PWY,D-galactarate degradation I,BB3,331.3639021706698,CN_CMC,4.9792464315326435e-05
8997,GALACTUROCAT-PWY,D-galacturonate degradation I,BB3,22548.460797725133,CN_CMC,0.003388249058758349
8998,GALLATE-DEGRADATION-I-PWY,gallate degradation II,BB3,0.0,CN_CMC,0.0
8999,GALLATE-DEGRADATION-II-PWY,gallate degradation I,BB3,0.0,CN_CMC,0.0
9000,GLCMANNANAUT-PWY,"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",BB3,13563.477205896805,CN_CMC,0.00203811866755032
9001,GLUCARDEG-PWY,D-glucarate degradation I,BB3,800.9665756066585,CN_CMC,0.00012035740577777955
9002,GLUCARGALACTSUPER-PWY,superpathway of D-glucarate and D-galactarate degradation,BB3,331.3639021706698,CN_CMC,4.9792464315326435e-05
9003,GLUCONEO-PWY,gluconeogenesis I,BB3,54921.75425990528,CN_CMC,0.008252828600844255
9004,GLUCOSE1PMETAB-PWY,glucose and glucose-1-phosphate degradation,BB3,1021.171957852751,CN_CMC,0.00015344661243458688
9005,GLUCUROCAT-PWY,superpathway of &beta;-D-glucuronide and D-glucuronate degradation,BB3,11750.00252725776,CN_CMC,0.0017656165252488486
9006,GLUTORN-PWY,L-ornithine biosynthesis,BB3,25143.52243286222,CN_CMC,0.003778196524421292
9007,GLYCOCAT-PWY,glycogen degradation I (bacterial),BB3,52439.50319071116,CN_CMC,0.007879832637871589
9008,GLYCOGENSYNTH-PWY,glycogen biosynthesis I (from ADP-D-Glucose),BB3,44001.29672144483,CN_CMC,0.006611863822457602
9009,GLYCOL-GLYOXDEG-PWY,superpathway of glycol metabolism and degradation,BB3,461.0780492769768,CN_CMC,6.928398707527142e-05
9010,GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),BB3,54380.12429426013,CN_CMC,0.00817144046363368
9011,GLYCOLYSIS-E-D,superpathway of glycolysis and Entner-Doudoroff,BB3,19247.79408574181,CN_CMC,0.002892273702370352
9012,GLYCOLYSIS-TCA-GLYOX-BYPASS,"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",BB3,1958.8361776723973,CN_CMC,0.0002943449175887827
9013,GLYOXYLATE-BYPASS,glyoxylate cycle,BB3,630.4307973958515,CN_CMC,9.473181229755033e-05
9014,GOLPDLCAT-PWY,"superpathway of glycerol degradation to 1,3-propanediol",BB3,585.4844062172668,CN_CMC,8.797793366381281e-05
9015,HCAMHPDEG-PWY,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,BB3,1.4444444444444446,CN_CMC,2.1704973892547802e-07
9016,HEME-BIOSYNTHESIS-II,heme biosynthesis I (aerobic),BB3,9742.315855013378,CN_CMC,0.0014639310781339836
9017,HEMESYN2-PWY,heme biosynthesis II (anaerobic),BB3,13310.144036727,CN_CMC,0.00200005150723761
9018,HEXITOLDEGSUPER-PWY,superpathway of hexitol degradation (bacteria),BB3,629.9313137091182,CN_CMC,9.465675727953287e-05
9019,HISDEG-PWY,L-histidine degradation I,BB3,22300.30871191776,CN_CMC,0.0033509604349933704
9020,HISTSYN-PWY,L-histidine biosynthesis,BB3,33931.546142939624,CN_CMC,0.005098730698843515
9021,HOMOSER-METSYN-PWY,L-methionine biosynthesis I,BB3,5205.60749953123,CN_CMC,0.0007822216721919904
9022,HSERMETANA-PWY,L-methionine biosynthesis III,BB3,8740.098048186472,CN_CMC,0.0013133326150675062
9023,ILEUSYN-PWY,L-isoleucine biosynthesis I (from threonine),BB3,46412.32785785229,CN_CMC,0.006974157907710366
9024,KDO-NAGLIPASYN-PWY,superpathway of (Kdo)2-lipid A biosynthesis,BB3,2779.30188926395,CN_CMC,0.00041763236501065026
9025,KETOGLUCONMET-PWY,ketogluconate metabolism,BB3,13.295265282728591,CN_CMC,1.9978157482346854e-06
9026,LACTOSECAT-PWY,lactose and galactose degradation I,BB3,1732.7204121209236,CN_CMC,0.0002603675859796337
9027,LEU-DEG2-PWY,L-leucine degradation I,BB3,1842.605653643133,CN_CMC,0.00027687951419943585
9028,LIPASYN-PWY,phospholipases,BB3,0.0,CN_CMC,0.0
9029,LPSSYN-PWY,superpathway of lipopolysaccharide biosynthesis,BB3,0.0,CN_CMC,0.0
9030,MET-SAM-PWY,superpathway of S-adenosyl-L-methionine biosynthesis,BB3,7785.909893567161,CN_CMC,0.0011699513374818797
9031,METH-ACETATE-PWY,methanogenesis from acetate,BB3,5087.774526311852,CN_CMC,0.0007645154764483973
9032,METHANOGENESIS-PWY,methanogenesis from H2 and CO2,BB3,132.4274014625521,CN_CMC,1.9899230478941352e-05
