	pathway	description	AB1	AB10	AB2	AB3	AB4	AB5	AB6	AB7	AB8	AB9	AC1	AC2	AC3	AC4	AC5	AC6	AC7	AC8	AC9	BA1	BA10	BA2	BA3	BA4	BA5	BA6	BA7	BA8	BA9
204	PWY-5898	superpathway of menaquinol-12 biosynthesis	9943.907166478946	2307.8065801988946	3058.9301452274576	5067.652287689632	7588.064449851417	3292.3420915022984	4167.925406488145	8643.12383234952	9650.236522222836	4856.080157868698	1238.289227824954	12443.834505629617	2511.6324444345555	4106.836301958364	3206.5591977515787	3826.641941015168	3168.7457734581494	3287.5532084744327	3628.936090607502	4871.857828586592	6310.569996245223	6662.268113367648	3362.464698531246	2349.66973568864	14673.244189194433	2433.609205652346	3483.5821789941983	2023.7896884276445	2296.819903840372
205	PWY-5899	superpathway of menaquinol-13 biosynthesis	9943.907166478946	2307.8065801988946	3058.9301452274576	5067.652287689632	7588.064449851417	3292.3420915022984	4167.925406488145	8643.12383234952	9650.236522222836	4856.080157868698	1238.289227824954	12443.834505629617	2511.6324444345555	4106.836301958364	3206.5591977515787	3826.641941015168	3168.7457734581494	3287.5532084744327	3628.936090607502	4871.857828586592	6310.569996245223	6662.268113367648	3362.464698531246	2349.66973568864	14673.244189194433	2433.609205652346	3483.5821789941983	2023.7896884276445	2296.819903840372
206	PWY-5910	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	17180.781762327435	7764.0537783911805	15032.917878141498	6434.010325212839	8346.836650936493	8554.748368116803	17679.37854199105	50899.56570974236	21129.61988605448	25341.802411347555	18033.246502517643	10657.16705805266	18079.707818029765	7091.646875385169	14564.20224041316	7557.507230025889	11074.222919657735	22057.57919140225	13609.91228514134	9980.13328360839	20243.05492342315	6335.857079595824	16263.838632907584	11042.084912975091	4066.232473602462	10481.857113671926	13539.076927312162	13148.415834904938	18013.798940065506
207	PWY-5913	TCA cycle VI (obligate autotrophs)	33692.92688818046	22291.23650446506	36485.8380903715	23512.62547859745	30762.825170919743	21542.33109327957	17990.75695427746	42200.340339999486	24326.98831474384	30400.40446685448	37424.77714833728	51568.89996061334	53983.73305312423	63463.50963117765	49957.47866833939	36113.31729063	49311.51781774569	28317.4773041782	43730.60930540674	31735.858520619608	34225.13001343171	43576.68094252309	34344.08019526406	34154.12344433297	37133.47299169489	33858.266582310804	44288.50912915352	36825.18938215792	35680.112763853496
208	PWY-5918	superpathay of heme biosynthesis from glutamate	17065.384285515443	12568.245041268969	16524.87817534807	10784.261855214549	20400.41084147436	11373.318908813411	11905.339052474246	13666.37818436187	18344.74515811913	16348.432990349576	18843.68974231581	20869.93397490855	23731.79476701389	21064.193407366263	18207.341011446308	16136.966368521891	17453.254506451714	13541.431730534734	17145.405676909228	14845.474440495622	16641.547743768704	18531.66321060852	13051.326190844771	13646.013373355829	12699.346256911516	17283.858212664614	12224.088781359404	11813.715037209238	14497.767906414776
209	PWY-5920	superpathway of heme biosynthesis from glycine	6697.182340672333	2877.320264728407	5904.411585970324	3054.0772820350567	4323.197296395074	4880.865668558693	2777.087374141999	4523.170183572431	3775.9069511079056	6313.839069114949	7143.138237638287	13173.390830256949	11777.911051290592	12994.248192693536	11401.40501231438	7605.041537707133	11078.534233263304	6383.785560482063	10052.275189043425	6993.884280279562	10418.15681855318	8473.871375188055	5871.131662159898	7273.461152906505	4256.49477265644	4326.302219857763	7184.698369239134	5011.687671969033	5611.144831878469
210	PWY-5941	glycogen degradation II (eukaryotic)	21.99384523645775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.73525048084	27.994243709604483	15.997684179129768	15.997475585194143	7.999436176559922	79.91881998362825	47.97503818727602	31.98937816770544	47.98073819315736	0.0	63.95937391430161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
211	PWY-5971	palmitate biosynthesis II (bacteria and plants)	51639.02047184088	64714.22325935304	58057.07684237464	64211.80803743803	53154.007237554775	58212.90174036853	62339.09689028553	37200.98232150583	55132.48709526479	41485.28720350935	43871.08529841527	48490.308656423775	52770.13957579001	33214.54104128687	45583.22602590528	34787.66879330582	38388.44903127428	36137.15076832413	39193.91669997943	44440.60096019837	52378.48294100901	47992.30465708877	31623.85369219079	32827.16061757861	33043.250818537126	27328.342738305146	24813.45029613665	25968.221113274976	36974.45765283783
212	PWY-5973	cis-vaccenate biosynthesis	68350.48610588498	69885.77437983222	79916.2997825706	73060.54330959024	113433.94585428362	63655.374334714405	68790.12929864948	77596.14693970827	75928.6545051062	82369.16941509437	98915.49689990885	110773.22755837782	103806.19463814732	94533.84510859915	105361.17503263208	72394.66942343107	86308.22680152381	90609.18708111157	106260.13248612647	82526.39087037936	90136.77310637476	109824.6403290614	91104.09622734676	82608.68186236099	115838.00105806172	110602.93581648049	92556.38048971845	91985.39949840528	93437.12226955748
213	PWY-5989	stearate biosynthesis II (bacteria and plants)	44782.18880468058	65361.69514029668	50671.930786018565	66187.52908440334	41981.526108839294	57721.88512096661	58086.58719387461	26933.27663861051	45946.25456010161	31793.30376305897	33400.63947400771	37463.83468163435	41438.48548765636	25215.608069791702	35051.05648670043	27797.091978541783	29786.855160174666	26901.716340162253	29203.84214254671	36251.20695921991	42143.931046729725	39313.15714691552	23131.09881286849	24725.33898613434	24144.66712716043	19395.311212483	17643.389768332556	18614.08158015145	27466.663615856352
214	PWY-6071	superpathway of phenylethylamine degradation	2.0211574692482257	0.0	0.0	0.0	1.0732250598550996	0.0	0.0	1.1671860371192002	0.7276714959792994	1.3790534804253212	0.0	0.0	3.770421106824265	4.279853083895939	1.3040113697856477	50.46912646800138	126.57355863629476	42.6626800417398	360.3703852088683	2.3367393217906414	283.6171382925684	0.6497614373788053	1.1674911126198706	0.7147329519811861	0.3713349458434739	1.6066326303650111	3.2124169890457304	0.0	4.185400528784564
215	PWY-6107	chlorosalicylate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.298719590268886	0.2915966386554621	0.0	0.2932279909706546	0.0	0.0	0.2993894993894994	28.1122792807387	0.599191701468409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
216	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	62127.61797207974	64551.27520355331	73661.63872146189	67286.87899753782	105893.87475920818	57242.736079024064	64069.86046380727	70014.06149140715	68993.90394651434	76453.58793527812	92557.38483385062	103657.09185385203	97995.17139529192	89815.21093914562	100090.62506111414	67199.5676868068	82840.87403660851	85964.21116633159	100118.44419730356	77447.68003664246	80850.5287346945	101913.62167477378	87402.29476944225	79208.51003900923	107193.96575152308	103562.56436294156	89325.0520482097	89242.09831751532	88636.58618287974
217	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	62370.3093251803	64972.35405374903	73461.2710842023	67720.60617511379	107058.17808254717	57717.52907871627	64949.48135990485	70099.42915161837	69687.17185319992	76987.07292130557	91841.52523711632	103062.40016224516	97747.48450378698	87598.37638890301	99435.66535976018	66160.58143935028	81388.25965509325	84863.24660025223	98927.36122601792	76742.9673900723	80718.69459133399	100833.41282396056	85961.87107200403	78417.63330230533	108256.56177132975	102356.38489180076	88038.30317739585	87200.29753214645	87609.64189181806
218	PWY-6123	inosine-5'-phosphate biosynthesis I	64076.42364524787	66691.44811505284	75423.45831637963	70786.91415340359	102987.094791775	59221.45085520292	65160.611362545846	73700.61386612145	68454.6249272855	76326.58583385094	92062.85129679964	98727.04099608088	95530.5072669677	85504.89894959341	100608.51341457172	67372.27153205093	81212.07603743083	81171.1067133938	100154.62839759824	78332.71832073695	81532.78639645361	105090.1498923637	83995.37097738494	77300.09062354761	100568.53133729544	108195.3193691091	86445.35307039206	88527.80125730454	86515.41315689206
219	PWY-6125	superpathway of guanosine nucleotides de novo biosynthesis II	48304.6385253811	33632.43796844123	55065.69293998393	42823.237463799866	55793.277462746286	34536.90773157925	41949.87155473951	66454.79735524613	43927.86980620687	54596.626296195085	69122.52487519295	67232.41369586972	71369.06727740589	61696.74131857268	77601.54089585414	49806.66929982596	59232.0058317182	63278.97408317564	76074.07938691159	55022.792836395405	63679.05003921395	78066.89097035995	65296.797818668616	56325.78118704681	50001.50489732053	69110.26562581591	68660.33732087797	71190.11473361647	66691.6470180776
220	PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	72595.54601717637	70777.86408862867	82121.24085313614	72085.60455187543	105872.0518386692	62131.98806087413	70640.31404307966	102784.90207857144	80720.06208105343	90116.10366982353	97436.51768112414	108337.84214725644	102248.2235379726	88649.20020327956	102557.50357947806	69962.29068810603	83511.64773968268	88429.03440536525	104210.10894860688	81786.87531054886	91614.80273828188	105561.69758724372	88786.46261389247	80835.25964260331	114780.03590681744	113512.0282534162	91418.99276145607	91875.14690819295	92856.8743751016
221	PWY-6141	archaetidylserine and archaetidylethanolamine biosynthesis	6.256641851402261	4.666067069253502	1.825914624555664	5.829975825946818	24.84439726746589	9.95632232855507	9.324602432179608	11.409228894724864	6.221618111980193	0.0	8.651999527471354	59.39918772113421	0.0	7.301096904004673	113.67179218823485	4.372386811611516	2.419121843053495	0.0	7.888289382203465	9.008971912792166	30.320261822410128	3.01545951502483	16.076487422034766	32.831453451970575	0.0	4.327530132006888	49.05433829973708	2.3323308270676693	14.59402460456942
222	PWY-6143	CMP-pseudaminate biosynthesis	39.71066207735952	5.866158381421779	77.32282565480217	93.62533531338678	35.05379167837181	43.87254949547602	11.61399395418258	34.54164662284168	63.41379383564912	22.81857535289241	64.1013488086221	42.1285682917047	70.14518584072334	12.781133177567936	222.42164118931635	97.57195129976824	155.32478616062818	58.09658329187278	122.25707913411048	28.649574700784573	26.02707548177902	2.97997579161116	8.774715944656833	14.4856425862616	5.953897746664902	17.155668826930604	49.449301910985874	8.770264507667692	46.61247925838026
223	PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	51095.05626921594	52378.90572298833	61897.84844643445	57305.91466205631	65604.22370467798	48509.40014369531	46095.25976036445	48993.99522282046	49446.08008696526	51112.14846022012	68148.08381142892	69357.79000635754	71814.23544111387	71032.84130002289	78931.41062785882	54849.40369730011	64021.92523140714	56066.05759115776	77362.77000116082	61286.891721830245	62385.80626419248	87361.2610848339	63251.75302501812	56449.9904825358	55829.22059997916	89459.75551067671	67311.13277791052	72811.77454536661	65420.803327657246
224	PWY-6148	tetrahydromethanopterin biosynthesis	7.195643292634744	11.934422332612913	2.3980961031466084	16.751966332431483	45.41630077311364	11.95788341217292	19.11758647732396	21.556164829372022	9.593043012450838	0.0	23.61486116542725	133.42389808418886	0.0	18.9199728495335	232.287771919721	7.189904651787961	2.398809547191517	0.0	16.762018193821067	9.583923821325046	31.10389450126853	2.3992800764565545	30.944119661775616	47.09279483294343	0.0	7.182524766780915	63.77476740500807	4.789985962057318	21.41523420103591
225	PWY-6151	S-adenosyl-L-methionine cycle I	53505.36482487113	54787.629669401496	58998.40113534452	56618.38027125786	72128.65524538576	47545.66039897403	54269.7034991421	77052.39076390836	61476.55201294674	63872.49895227184	63434.45395744309	67871.56889319586	63668.94363166711	53876.50634330032	69632.71497312518	46307.39399079599	55197.09532827229	62044.02701810624	72429.08047944428	55990.62717922319	60866.622149509225	70930.92776212144	61433.27656877699	51806.27870824035	72406.95572295817	78417.27823298966	60604.68127968139	65380.22421033722	63183.60854673467
226	PWY-6163	chorismate biosynthesis from 3-dehydroquinate	57472.176640094825	62334.9016958368	66175.78457896084	63101.91189499482	104499.96370671192	52545.54534752355	54479.89723812671	53486.834980419415	65325.207360860215	69024.80015033198	76760.53246610865	97754.26248739232	81434.3967496541	80270.19511243975	85579.40169012836	59527.79160058959	70459.83036469333	67489.94331138898	88065.52758738222	70804.78760090315	75216.48635038725	95185.56164058324	74417.50769343921	69706.0096263753	112482.29716815574	95899.11457646302	78526.23926099246	78262.5007895492	76549.75561456663
227	PWY-6165	chorismate biosynthesis II (archaea)	13.78077565412187	2.433162516603638	9.512872494073784	2.473969279931908	10.087083102743309	14.344371483813129	7.085357826741081	42.910841567854085	18.615749064569385	0.0	14.959575052366873	88.18704546786279	7.240110947650634	33.550798605982806	154.68016160917367	38.64803800489288	27.44275630775968	7.976488118117325	31.430770124423947	20.77372454246449	66.9636743404457	38.01527650823472	17.99336744891044	33.06880531697496	26.381585439241626	19.75610827334503	22.9432311540752	7.958713173912111	74.9329671155835
228	PWY-6167	flavin biosynthesis II (archaea)	20.6438615591706	14.783826891880611	5.97398564322205	18.57660756598749	78.84739859941787	32.57379121592105	29.04017913888916	34.1599833806263	19.423747295316826	0.0	25.59942681850967	174.86913782198909	0.0	22.87412517923614	342.5811736463731	14.480081050450115	8.359853856122621	0.0	24.74581710635256	30.829034863975	101.97122779211018	11.545889537452798	50.82321390578898	98.10121659218376	0.0	13.651796822849336	149.16380535329475	7.367887286347805	46.292734328885466
229	PWY-6174	mevalonate pathway II (archaea)	18.652824127216068	9.32552654018327	4.66565169278896	11.651961272753592	51.12545607705906	27.936531226602245	18.65295505278697	23.32638714962892	13.993650918310342	0.0	20.517472338988465	118.1443259518975	11.661623866733706	18.63671096754593	230.9104363069896	13.982960201586366	11.520791204348033	3.149690071539293	21.359432317534097	30.27172871827692	120.8394262821469	25.599683457795543	32.62090048028984	76.64562935341974	16.291286247095954	9.514050173211173	125.20810415765888	4.66551471370827	37.28008229060047
230	PWY-6182	superpathway of salicylate degradation	5.077451274945396	5.695742385260188	8.729016786570744	1.789273488018258	1.8653725275765376	9.58345086976963	3.807770961145194	5.108631547286225	10.097087889101488	9.59540911953166	32.6938125786	30.519744666130773	15.42834511547598	22.06353451940797	7.404865559361312	84.98269694681092	112.48273052388792	209.53461787085035	308.05373275401433	8.786885549725351	417.4759425816033	1.5915381205310828	4.417898122453951	2.003333315428109	4.600873351774575	4.87256753427359	2.680671300115593	2.687007874015748	11.010355088283063
231	PWY-6185	4-methylcatechol degradation (ortho cleavage)	4.498002205290737	6.188612548920592	9.059233449477352	1.623972933784437	1.967940969899491	10.407433881343817	3.735955056179775	5.530793005143619	9.811338428528334	9.97514901206362	34.90276566411309	32.5213087141457	16.6742142452233	21.246857154962942	6.872706787533014	75.14201162409067	104.93806660166082	131.79696253350454	291.77435238773114	9.724677123627275	354.6949681339832	1.7556960378922952	4.773669452108863	2.277411384927359	5.419185520819331	5.570840074332851	2.620245163898084	3.1150159744408943	10.959338125133728
232	PWY-621	sucrose degradation III (sucrose invertase)	49012.64407768033	46112.53955385566	41260.725828056864	31752.40543378448	79541.01229466384	31858.18105180821	40360.558318263706	70436.67819389688	74827.41200720647	62132.125485691664	39245.03583787283	64104.9318842912	39994.89049204871	26833.295587284207	34613.35334833439	21521.16612996066	27753.83104678761	56697.9426165423	42462.28549010082	30658.795153676667	47703.51478777101	29604.08362124221	49099.92331925855	38511.46086043426	101313.04680791982	33332.03050561141	47307.89171925615	39336.07650960663	54981.13642047947
233	PWY-6210	2-aminophenol degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1578947368421053	0.0	0.0	0.0	1.011100201367971	0.0	5.287366304817634	3.7704539026002535	4.97495919074998	0.0	49.461915123316224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
234	PWY-6263	superpathway of menaquinol-8 biosynthesis II	2452.3121175743468	1935.983571213016	3020.758182154249	3275.8432300199606	7472.248724142522	3115.699568723405	2670.996509351362	3613.6695853460224	3975.9400947973486	4211.779590037561	6235.190763369938	6841.510599235218	5628.059426732375	8798.426107806617	7181.509020861168	4687.133510820374	8970.001873929165	8215.380048603867	9684.481663736678	8680.651333287824	5849.7761655128015	9681.597475891504	8519.578281107906	4878.996000301525	10244.619256738595	13685.97340049465	7966.544748115648	5329.302378717871	6423.443482946033
235	PWY-6269	adenosylcobalamin salvage from cobinamide II	33449.853712394855	37355.335444484444	36122.465008186366	36398.54354823962	64913.675445031295	31815.23944330001	31952.614045827	26392.371703668232	40083.33236911525	40038.010432156334	43693.85120487765	55315.83968616891	46051.736775319085	32234.41056995405	48687.81746003483	31825.513466337383	33279.74698162928	34638.650349757576	49425.33842758508	38377.35772687024	36887.187664328274	51831.49158663595	27412.168898634874	33388.50930504449	62629.02738952392	50116.34772011396	29223.350743401592	30990.160185996963	34842.253282449245
236	PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	62370.3093251803	64972.35405374903	73461.2710842023	67720.60617511379	107058.17808254717	57717.52907871627	64949.48135990485	70099.42915161837	69687.17185319992	76987.07292130557	91841.52523711632	103062.40016224516	97747.48450378698	87598.37638890301	99435.66535976018	66160.58143935028	81388.25965509325	84863.24660025223	98927.36122601792	76742.9673900723	80718.69459133399	100833.41282396056	85961.87107200403	78417.63330230533	108256.56177132975	102356.38489180076	88038.30317739585	87200.29753214645	87609.64189181806
237	PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	43901.263824156034	62795.33697345704	49075.64848245721	63142.28116000335	42148.97881193838	55396.2233463146	56639.83795868412	27135.69740282783	45871.94238672539	31694.282381380664	32926.20441536161	37228.03760826968	40839.80424189099	24864.06657585036	34464.84503156679	27229.71890366481	29257.019410343644	26627.28914987041	28810.85736437116	35494.40819189213	41556.991692075535	38480.56542578459	22859.839738468032	24431.75163220265	25036.676060425594	19183.08902867264	17478.603273479162	18379.32422824986	27158.411330084266
238	PWY-6317	galactose degradation I (Leloir pathway)	53584.157395260656	49452.488484886686	50809.36523420763	40773.64178291385	84925.50417769501	38800.7001699291	50165.92954262471	85339.85080393865	69218.57597069892	68776.23404225454	54701.21601429345	79765.56245847254	62622.84529615396	45587.08822395154	55290.78400819095	36301.16784153047	44203.0389870564	62699.4343295476	61658.46956246314	47340.33031288512	63264.69795982744	48129.4663361986	55527.41549895907	45650.29015250621	103627.62344927542	56454.85248512748	56628.050254482	50074.89404051047	62731.76309121696
239	PWY-6338	superpathway of vanillin and vanillate degradation	0.6984962332101438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.589750766742954	0.0	0.0	0.0	1.8637040970062944	33.46284504438692	33.38778986446585	64.24209534857535	114.54881517888876	0.0	70.29426756910696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
240	PWY-6339	syringate degradation	4.796548179143897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.462900044098817	87.94393462244123	83.96043775045999	190.83581556472583	319.5781342360381	0.0	155.6449330518626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
241	PWY-6349	CDP-archaeol biosynthesis	10.660375619735705	5.331963001027749	2.6660236315408725	6.658996778647031	29.30606726381612	15.971935978951985	10.646728971962618	13.315265261874108	7.9982526074373395	0.0	10.645993580037551	67.7699616934481	6.658607350096712	10.654542871350433	130.79413445058083	7.984729181579576	5.327970841450386	1.3331058020477815	9.322747893713546	17.274987053340237	61.84589661418419	14.611772711806738	18.612816814341645	43.72968444568557	9.316763885366472	5.327053282307919	71.07428571428572	2.6643762078591364	21.278667520819987
242	PWY-6350	archaetidylinositol biosynthesis	9.995575955317149	4.99903642320293	2.499547838668837	6.244605558432591	27.48082408874801	14.980258828690504	9.985974754558203	12.48729158194388	7.49877129750983	0.0	9.98545718960189	63.588117406891065	6.24433157990205	9.991473033468344	123.20608495981628	7.489257579374553	4.996228549877428	1.2498400102393443	8.742555001823266	16.208940719144803	58.17100020968756	13.711366538952744	17.46210949582431	41.05964200811076	8.738344433872504	4.995583038869259	66.84700824077393	2.498389175257732	19.96153846153846
243	PWY-6353	purine nucleotides degradation II (aerobic)	26150.841067002264	17157.067356622076	21232.59646531599	17111.350950840562	32791.93911078293	15326.958440159604	14463.942938418531	23695.93528277063	32178.353595356308	33019.81350443824	15356.150843778125	36137.01383292951	22205.90734433488	11983.903498681237	20969.097766516923	12094.729505718778	15875.31686987748	23153.74080218937	23038.68570234692	17709.08037876715	26535.260011552367	13610.734426672198	18689.30760087839	17632.289869019125	57924.3546862604	15067.325112539223	23770.661816146458	14685.210816181216	21539.111439595723
244	PWY-6383	mono-trans, poly-cis decaprenyl phosphate biosynthesis	10.657438778893496	0.0	0.0	0.0	7.997613674305223	0.0	0.6599902021115733	0.0	7.998788090182759	17.994988087733056	12.396975594710144	4.399484051216192	1.9999284629264047	17.732722644107266	1.999922793899113	17.988197688889013	22.38728618628797	80.49070094087868	24.786210630320312	5.998813105690968	244.34846939837	0.0	3.999639613711517	3.999533020712701	0.0	4.4993364340859765	0.6599893572306305	11.99619848027329	1.9999166570469125
245	PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	65398.86914633249	63136.42522190079	73673.00245991857	64701.26165575629	100649.0238393048	55863.6687674798	65023.83601735455	92590.16740049768	73366.23971234186	82131.28646975721	88323.22589805209	97861.427712536	92736.53547557996	82262.90932763177	93310.64122972736	63044.287344536526	76691.23967702928	80639.65546485319	94789.99241975132	74612.11043086229	82244.5144140742	95933.92822574188	81158.67101297335	73878.56428344593	103592.866329353	99799.1458581423	83281.99341033188	84034.30150023512	84633.94689088597
246	PWY-6386	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	65313.23338814516	63742.45041417848	73632.69038637672	65034.83493622176	102369.89348891936	56025.520883032375	64991.45887197698	91214.07840968204	73489.59230206111	81927.97800371374	88703.52407556804	99121.69205682103	93213.15848998765	82999.73961068144	93751.59211387568	63402.56434086225	77129.98379623855	80813.37624770375	95479.35667877297	74913.20248742307	82468.6974298397	96531.45731044291	81423.38014580517	74228.3386101261	105820.8224048818	100271.02193217256	83733.35746802055	84213.0388467762	84986.17059635698
247	PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	66424.43924897822	63798.03544053353	74493.0048795923	65322.64406220039	102476.96891258429	56571.95139890574	65965.60685881534	94408.18707686831	74674.68813722134	83686.84294212415	89616.39260411669	99313.98445624489	94086.407832533	83357.09724272347	94744.6241671815	63843.22301218085	77585.9037199704	82035.85780660523	95994.94930852077	75727.82258467912	84298.41680770459	96971.80127218204	82409.49086934779	75163.79531735375	105764.7035015519	100936.85708108945	84550.63974324736	84989.444480465	85880.28596488934
248	PWY-6396	superpathway of 2,3-butanediol biosynthesis	1020.0973181909033	1315.0871370270925	840.0800931415702	510.3708072664304	1522.2942503307645	529.7337001858197	585.7083866240566	1794.9398897019823	1634.1752603235882	1189.098586417428	2603.720355521656	3769.882866153557	2630.684322075531	1885.549306499636	2542.522963487949	1492.1518803425545	2265.891014931149	2059.04302764339	3703.4539034343393	964.4021968428628	2183.175952085679	708.6885307888848	1048.315523332793	1707.7656435914494	682.3161981371477	792.759497595291	1143.5744604180616	648.0751396629619	1878.203986071918
249	PWY-6397	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	2.307400600742296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.165950005619606	0.2285334432033646	0.2331311001352888	0.0	0.2337063960579261	0.0	0.0	0.2285072539128673	27.1153036039782	0.4663435708787014	0.0	22.18915570118653	0.0	1.156342788256702	0.0	0.0	0.2912422844116099	0.0	0.0	0.0
250	PWY-6467	Kdo transfer to lipid IVA III (Chlamydia)	36026.439999999995	37260.89	48515.35999999999	45549.09	36031.37	37030.170000000006	34316.6	27128.17	29056.64	32713.490000000005	51975.79	45132.85999999999	53154.44	56534.5	60188.130000000005	42982.75	50977.51	40794.28	57984.3	47207.34	44578.44	70726.12000000001	49609.92999999999	42918.05	25444.79	70526.14999999998	52272.25	59554.37	47617.69
251	PWY-6470	peptidoglycan biosynthesis V (&beta;-lactam resistance)	3.167763761608576	0.0	0.0	0.0	4.7995501237693805	0.0	9.597824966950498	30.42076642724062	9.598270509364715	19.19402584867853	22.357930487757184	19.191962303858613	30.413594681834475	28.76935915113091	75.03930154462796	35.18281289945238	111.66975414535436	499.20516117337	95.79231964929072	28.77743769277542	808.6237201963501	6.43076300601594	19.191813055762488	0.0	14.394346777385	12.764073385605665	28.779860007503306	17.559961629160387	14.395760196085687
252	PWY-6471	peptidoglycan biosynthesis IV (Enterococcus faecium)	38857.97022998383	27116.132965642777	35647.04740093095	22899.69392177516	45343.93331476609	23986.351070144272	38912.462538814136	76569.91261089034	48964.67883273746	57050.37040177123	44818.165490023785	40488.810878870325	45512.30099308623	23758.99193883865	39478.86457437251	22501.822783830747	30988.07976274452	47981.46100965516	39869.04777414093	33226.59061920729	43729.90530096845	29664.055653616346	40980.4765416731	35798.06688713915	31546.516284977683	37269.05061583863	37213.34343600048	34791.58314762652	44478.56968901051
253	PWY-6478	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	10709.06716214199	11298.854727257636	13801.200610946273	19610.32970240722	16111.437334443975	18151.89289761312	17915.192268565053	7700.92845237569	12965.945726969376	10906.990982474585	7011.39946770116	15546.95131513571	8297.672000513781	6673.738338194717	9277.539548326438	6200.887386530453	7077.893041307773	6773.72814155562	8595.07958689511	10386.838824583703	10809.4942169222	8828.586364716428	7262.431889834639	8368.331374101075	44612.82332416322	6315.572573555926	8207.761600039581	5860.5430959768855	9608.476749035424
254	PWY-6505	L-tryptophan degradation XII (Geobacillus)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.672533315214957	0.0	0.0	0.0	1.9920252440513275	0.0	10.663343178738623	8.097102585471802	12.657266685817628	0.0	104.9478962818802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
255	PWY-6507	4-deoxy-L-threo-hex-4-enopyranuronate degradation	20719.55879581995	25814.690472328595	34731.43811376553	32969.45646062102	37040.22564980714	31429.84879327688	30421.1674214415	18476.265356813423	26795.71666391781	25045.26734926214	27394.90690491114	36987.17695740111	29318.99857314021	33753.999025762816	27806.075336451293	21036.0139076375	29074.2090938928	27880.30810276804	32578.446071910712	30939.82642782384	26300.454914684426	37108.43684936029	28400.767611903164	28547.42070979685	60913.06840504323	31818.24018149729	30042.85304539317	32840.69274773426	32552.999380412846
256	PWY-6519	8-amino-7-oxononanoate biosynthesis I	18137.958256008627	17788.769473588007	27229.00094882297	16651.210050761914	24123.78444291981	18578.73296078387	17141.69503874059	18669.91826161091	20348.096765258488	19687.34521739576	29863.393373870167	33287.70271678139	33511.799278709725	30342.152646438924	31487.99863920056	25155.52094255545	30445.51646411215	28615.218421694983	30788.505235985227	29021.647087747824	28876.473306010143	33736.96707916016	26604.28629279225	24598.04120459225	19761.79568098439	22593.697973013863	22224.12993298165	24091.869532700024	28185.375886154885
257	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis III	26723.68557893899	22134.20515318101	28997.831613682203	23876.202952061714	34164.56577682619	21677.58494994541	28138.6409693278	26905.71684109046	26037.327851626524	28255.664265799303	32153.645786535017	40726.33180559341	38512.82116767878	27654.70193950237	36299.53614346768	24242.462890889263	27832.845082292584	27333.36181214321	31804.22389155531	26805.599847423186	24176.218440103825	31873.34208142958	22921.1167753143	21589.889321384468	29158.42792467426	23495.726560563657	22744.01714645113	18797.757860892896	24633.962285944268
258	PWY-6562	norspermidine biosynthesis	1.0231270430608594	0.0	6.903684878492606	13.181565986464786	3.4977452025216587	11.66078498330499	2.347766985923002	3.085442002207025	0.3359017853310938	5.2615288976216	2.398115361984219	0.4798662190998222	0.0	7.165999297454439	0.6955496801708217	54.87375068961979	156.46545294084473	10.956132098315583	549.1537232558949	2.381452291464786	253.34770403887407	11.20841462558252	0.6839387138091252	2.810448438776365	7.007930439970692	1.6876907857798455	13.153640961824848	2.285674958988753	7.44411700397949
259	PWY-6565	superpathway of polyamine biosynthesis III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.832619884833823	5.405455181636877	49.73097361392928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
