,pathway,description,#SampleID,Abundance,Group,relative_abundance
4878,TRPSYN-PWY,L-tryptophan biosynthesis,AC2,78117.88561528167,PRY,0.00620434062380269
4879,TYRFUMCAT-PWY,L-tyrosine degradation I,AC2,3450.522672883329,PRY,0.00027405014644347125
4880,UBISYN-PWY,superpathway of ubiquinol-8 biosynthesis (prokaryotic),AC2,10767.623614461108,PRY,0.000855194736606509
4881,UDPNAGSYN-PWY,UDP-N-acetyl-D-glucosamine biosynthesis I,AC2,56725.73155913804,PRY,0.004505316009966835
4882,VALDEG-PWY,L-valine degradation I,AC2,215.4159982425808,PRY,1.7108940140745435e-05
4883,VALSYN-PWY,L-valine biosynthesis,AC2,109097.17295877154,PRY,0.00866480213588528
4884,1CMET2-PWY,N10-formyl-tetrahydrofolate biosynthesis,AC3,77964.4577785016,PRY,0.006941190554720842
4885,3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,4-hydroxyphenylacetate degradation,AC3,31.578748621884884,PRY,2.8114620162801044e-06
4886,AEROBACTINSYN-PWY,aerobactin biosynthesis,AC3,0.0,PRY,0.0
4887,ALL-CHORISMATE-PWY,superpathway of chorismate metabolism,AC3,67.38791816752162,PRY,5.9995592147333965e-06
4888,ANAEROFRUCAT-PWY,homolactic fermentation,AC3,81617.4348401534,PRY,0.007266415799652144
4889,ANAGLYCOLYSIS-PWY,glycolysis III (from glucose),AC3,99719.352252097,PRY,0.008878032961398979
4890,ARG+POLYAMINE-SYN,superpathway of arginine and polyamine biosynthesis,AC3,25597.400258815785,PRY,0.002278941430038324
4891,ARGDEG-PWY,"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation",AC3,3.3699508437627217,PRY,3.0002736674004606e-07
4892,ARGORNPROST-PWY,"arginine, ornithine and proline interconversion",AC3,4296.003512827272,PRY,0.0003824740125943234
4893,ARGSYN-PWY,L-arginine biosynthesis I (via L-ornithine),AC3,53378.12657981622,PRY,0.004752264796057877
4894,ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),AC3,50466.8635868046,PRY,0.004493074496205977
4895,ARO-PWY,chorismate biosynthesis I,AC3,75600.7675662262,PRY,0.006730750764036423
4896,ASPASN-PWY,superpathway of L-aspartate and L-asparagine biosynthesis,AC3,84644.67677459776,PRY,0.007535931726793167
4897,AST-PWY,L-arginine degradation II (AST pathway),AC3,490.1592497225876,PRY,4.363897154456511e-05
4898,BIOTIN-BIOSYNTHESIS-PWY,biotin biosynthesis I,AC3,32449.125088119355,PRY,0.002888951799171199
4899,BRANCHED-CHAIN-AA-SYN-PWY,superpathway of branched amino acid biosynthesis,AC3,82157.40617671689,PRY,0.007314489550794271
4900,CALVIN-PWY,Calvin-Benson-Bassham cycle,AC3,100024.22877924234,PRY,0.008905176176793223
4901,CATECHOL-ORTHO-CLEAVAGE-PWY,catechol degradation to &beta;-ketoadipate,AC3,14.90987309098731,PRY,1.3274288466838432e-06
4902,CENTBENZCOA-PWY,benzoyl-CoA degradation II (anaerobic),AC3,0.0,PRY,0.0
4903,CENTFERM-PWY,pyruvate fermentation to butanoate,AC3,11106.950982978353,PRY,0.0009888539656599201
4904,CHLOROPHYLL-SYN,"chlorophyllide a biosynthesis I (aerobic, light-dependent)",AC3,0.0,PRY,0.0
4905,COA-PWY,coenzyme A biosynthesis I,AC3,92024.95425076956,PRY,0.008192999238945462
4906,COBALSYN-PWY,adenosylcobalamin salvage from cobinamide I,AC3,48826.4336683606,PRY,0.0043470267075080265
4907,CODH-PWY,reductive acetyl coenzyme A pathway,AC3,1566.286412851972,PRY,0.00013944677824558128
4908,COLANSYN-PWY,colanic acid building blocks biosynthesis,AC3,58451.71440728011,PRY,0.005203967288578127
4909,COMPLETE-ARO-PWY,superpathway of aromatic amino acid biosynthesis,AC3,79570.0419999344,PRY,0.00708413602436395
4910,CRNFORCAT-PWY,creatinine degradation I,AC3,1048.606617891565,PRY,9.335764730648507e-05
4911,DAPLYSINESYN-PWY,L-lysine biosynthesis I,AC3,56499.54041032999,PRY,0.005030164865077681
4912,DENITRIFICATION-PWY,nitrate reduction I (denitrification),AC3,451.3053184885009,PRY,4.017979863192822e-05
4913,DENOVOPURINE2-PWY,superpathway of purine nucleotides de novo biosynthesis II,AC3,81107.36628503296,PRY,0.007221004298848525
4914,DHGLUCONATE-PYR-CAT-PWY,glucose degradation (oxidative),AC3,21.572711067715847,PRY,1.920622583284884e-06
4915,DTDPRHAMSYN-PWY,dTDP-L-rhamnose biosynthesis I,AC3,84194.63012075727,PRY,0.007495863987315055
4916,ECASYN-PWY,enterobacterial common antigen biosynthesis,AC3,2.488728051846945,PRY,2.215719334036369e-07
4917,ENTBACSYN-PWY,enterobactin biosynthesis,AC3,7.091624942016657,PRY,6.313687219501471e-07
4918,FAO-PWY,fatty acid &beta;-oxidation I,AC3,7013.0594026134695,PRY,0.0006243740169836704
4919,FASYN-ELONG-PWY,fatty acid elongation -- saturated,AC3,95497.86796434392,PRY,0.008502193409634226
4920,FASYN-INITIAL-PWY,superpathway of fatty acid biosynthesis initiation (E. coli),AC3,35352.118732519186,PRY,0.0031474058773380722
4921,FERMENTATION-PWY,mixed acid fermentation,AC3,55355.116490342494,PRY,0.004928276585079866
4922,FOLSYN-PWY,superpathway of tetrahydrofolate biosynthesis and salvage,AC3,76859.88005991375,PRY,0.006842849789637868
4923,FUC-RHAMCAT-PWY,superpathway of fucose and rhamnose degradation,AC3,2025.2174969725224,PRY,0.00018030550024702844
4924,FUCCAT-PWY,fucose degradation,AC3,1192.0553494289063,PRY,0.00010612891525094373
4925,GALACT-GLUCUROCAT-PWY,superpathway of hexuronide and hexuronate degradation,AC3,15041.437312625672,PRY,0.0013391420344439613
4926,GALACTARDEG-PWY,D-galactarate degradation I,AC3,63.11416125080902,PRY,5.619065820836693e-06
4927,GALACTUROCAT-PWY,D-galacturonate degradation I,AC3,32302.608716610528,PRY,0.0028759074186546518
4928,GALLATE-DEGRADATION-I-PWY,gallate degradation II,AC3,1.6842105263157894,PRY,1.499455845718479e-07
4929,GALLATE-DEGRADATION-II-PWY,gallate degradation I,AC3,0.0,PRY,0.0
4930,GLCMANNANAUT-PWY,"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",AC3,26684.4603264579,PRY,0.002375722595314539
4931,GLUCARDEG-PWY,D-glucarate degradation I,AC3,1337.9198281140516,PRY,0.00011911525762499146
4932,GLUCARGALACTSUPER-PWY,superpathway of D-glucarate and D-galactarate degradation,AC3,63.11416125080902,PRY,5.619065820836693e-06
4933,GLUCONEO-PWY,gluconeogenesis I,AC3,85020.2576208585,PRY,0.007569369761211435
4934,GLUCOSE1PMETAB-PWY,glucose and glucose-1-phosphate degradation,AC3,651.3625593369641,PRY,5.799093296349765e-05
4935,GLUCUROCAT-PWY,superpathway of &beta;-D-glucuronide and D-glucuronate degradation,AC3,13163.437159212448,PRY,0.0011719433223889065
4936,GLUTORN-PWY,L-ornithine biosynthesis,AC3,44410.977237791536,PRY,0.0039539177788508115
4937,GLYCOCAT-PWY,glycogen degradation I (bacterial),AC3,84749.17842511671,PRY,0.007545235528681917
4938,GLYCOGENSYNTH-PWY,glycogen biosynthesis I (from ADP-D-Glucose),AC3,82254.10892862229,PRY,0.007323099015251116
4939,GLYCOL-GLYOXDEG-PWY,superpathway of glycol metabolism and degradation,AC3,503.19522434598855,PRY,4.479956685306583e-05
4940,GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),AC3,91670.62433257404,PRY,0.008161453178708358
4941,GLYCOLYSIS-E-D,superpathway of glycolysis and Entner-Doudoroff,AC3,22684.128671344053,PRY,0.0020195723046383214
4942,GLYCOLYSIS-TCA-GLYOX-BYPASS,"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",AC3,2544.569348914662,PRY,0.00022654349473830287
4943,GLYOXYLATE-BYPASS,glyoxylate cycle,AC3,1569.651695493319,PRY,0.0001397463900013694
4944,GOLPDLCAT-PWY,"superpathway of glycerol degradation to 1,3-propanediol",AC3,2558.2811354839323,PRY,0.00022776425771331598
4945,HCAMHPDEG-PWY,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,AC3,0.0,PRY,0.0
4946,HEME-BIOSYNTHESIS-II,heme biosynthesis I (aerobic),AC3,14996.205676636224,PRY,0.0013351150532598364
4947,HEMESYN2-PWY,heme biosynthesis II (anaerobic),AC3,27908.945626829933,PRY,0.002484738755286866
4948,HEXITOLDEGSUPER-PWY,superpathway of hexitol degradation (bacteria),AC3,960.2164232630385,PRY,8.548825141036372e-05
4949,HISDEG-PWY,L-histidine degradation I,AC3,31037.885072858404,PRY,0.002763308831292129
4950,HISTSYN-PWY,L-histidine biosynthesis,AC3,62373.444504448096,PRY,0.00555311966755014
4951,HOMOSER-METSYN-PWY,L-methionine biosynthesis I,AC3,5232.201835975675,PRY,0.0004658239279678781
4952,HSERMETANA-PWY,L-methionine biosynthesis III,AC3,16719.325536219985,PRY,0.0014885247431979708
4953,ILEUSYN-PWY,L-isoleucine biosynthesis I (from threonine),AC3,84629.98239314633,PRY,0.007534623483208279
4954,KDO-NAGLIPASYN-PWY,superpathway of (Kdo)2-lipid A biosynthesis,AC3,2394.6477313639834,PRY,0.00021319594451679424
4955,KETOGLUCONMET-PWY,ketogluconate metabolism,AC3,2.3376496141067795,PRY,2.081213912598912e-07
4956,LACTOSECAT-PWY,lactose and galactose degradation I,AC3,9291.921903930664,PRY,0.0008272615803729996
4957,LEU-DEG2-PWY,L-leucine degradation I,AC3,4797.698671908401,PRY,0.000427140028350587
4958,LIPASYN-PWY,phospholipases,AC3,0.0,PRY,0.0
4959,LPSSYN-PWY,superpathway of lipopolysaccharide biosynthesis,AC3,0.0,PRY,0.0
4960,MET-SAM-PWY,superpathway of S-adenosyl-L-methionine biosynthesis,AC3,7947.584393739463,PRY,0.000707574955287932
4961,METH-ACETATE-PWY,methanogenesis from acetate,AC3,2427.1177466211407,PRY,0.00021608675617170155
4962,METHANOGENESIS-PWY,methanogenesis from H2 and CO2,AC3,0.0,PRY,0.0
4963,METHGLYUT-PWY,superpathway of methylglyoxal degradation,AC3,2.918004455508904,PRY,2.5979049354457025e-07
4964,METHYLGALLATE-DEGRADATION-PWY,methylgallate degradation,AC3,2.1052556423223945,PRY,1.8743131160196995e-07
4965,NAD-BIOSYNTHESIS-II,NAD salvage pathway II,AC3,198.9662586139196,PRY,1.7714003975025475e-05
4966,NADSYN-PWY,NAD biosynthesis II (from tryptophan),AC3,640.7537223878396,PRY,5.704642618533159e-05
4967,NAGLIPASYN-PWY,lipid IVA biosynthesis,AC3,57644.14567730536,PRY,0.0051320692904324346
4968,NONMEVIPP-PWY,methylerythritol phosphate pathway I,AC3,83017.86945369377,PRY,0.007391096760553934
4969,NONOXIPENT-PWY,pentose phosphate pathway (non-oxidative branch),AC3,111530.4267747911,PRY,0.009929575180174401
4970,OANTIGEN-PWY,O-antigen building blocks biosynthesis (E. coli),AC3,59976.13481660235,PRY,0.005339686728539768
4971,ORNARGDEG-PWY,superpathway of L-arginine and L-ornithine degradation,AC3,3.3699508437627217,PRY,3.0002736674004606e-07
4972,ORNDEG-PWY,superpathway of ornithine degradation,AC3,1.9998323062088628,PRY,1.7804545186884182e-07
4973,P101-PWY,ectoine biosynthesis,AC3,0.0,PRY,0.0
4974,P105-PWY,TCA cycle IV (2-oxoglutarate decarboxylase),AC3,874.9800036966197,PRY,7.789963670988682e-05
4975,P108-PWY,pyruvate fermentation to propanoate I,AC3,41881.37082948074,PRY,0.003728706437569991
4976,P122-PWY,heterolactic fermentation,AC3,28281.497549628508,PRY,0.0025179071240712587
4977,P124-PWY,Bifidobacterium shunt,AC3,37889.83943873918,PRY,0.0033733396361102772
4978,P125-PWY,"superpathway of (R,R)-butanediol biosynthesis",AC3,1129.991531396799,PRY,0.00010060336168731507
4979,P161-PWY,acetylene degradation,AC3,46299.88067212522,PRY,0.004122087212086992
4980,P162-PWY,L-glutamate degradation V (via hydroxyglutarate),AC3,1427.061851571053,PRY,0.00012705158898519058
4981,P163-PWY,L-lysine fermentation to acetate and butanoate,AC3,1166.1768551222683,PRY,0.00010382494796418394
4982,P164-PWY,purine nucleobases degradation I (anaerobic),AC3,11656.222815798534,PRY,0.0010377557417586818
4983,P184-PWY,protocatechuate degradation I (meta-cleavage pathway),AC3,1.8064476603792807,PRY,1.608283799451983e-07
4984,P221-PWY,octane oxidation,AC3,21.99511884431141,PRY,1.9582296282472905e-06
4985,P23-PWY,reductive TCA cycle I,AC3,23413.53321406626,PRY,0.002084511330276103
4986,P241-PWY,coenzyme B biosynthesis,AC3,0.0,PRY,0.0
4987,P261-PWY,coenzyme M biosynthesis I,AC3,0.0,PRY,0.0
4988,P281-PWY,3-phenylpropanoate degradation,AC3,15.887760786294171,PRY,1.4144903748166458e-06
4989,P341-PWY,glycolysis V (Pyrococcus),AC3,0.0,PRY,0.0
4990,P381-PWY,adenosylcobalamin biosynthesis II (late cobalt incorporation),AC3,134.17619552933922,PRY,1.1945732294099793e-05
4991,P4-PWY,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",AC3,19089.12668897713,PRY,0.0016995085920796886
4992,P42-PWY,incomplete reductive TCA cycle,AC3,86480.99419203794,PRY,0.007699419416909829
4993,P441-PWY,superpathway of N-acetylneuraminate degradation,AC3,31035.94858895316,PRY,0.002763136425760487
4994,P461-PWY,"hexitol fermentation to lactate, formate, ethanol and acetate",AC3,11818.962199141968,PRY,0.001052244460114856
4995,P562-PWY,myo-inositol degradation I,AC3,581.4516259490127,PRY,5.1766749222198346e-05
4996,P621-PWY,nylon-6 oligomer degradation,AC3,2.736176935229068,PRY,2.4360235471417705e-07
4997,PANTO-PWY,phosphopantothenate biosynthesis I,AC3,66137.4863994735,PRY,0.005888233035792256
4998,PANTOSYN-PWY,pantothenate and coenzyme A biosynthesis I,AC3,73329.01741699896,PRY,0.006528496414710981
4999,PENTOSE-P-PWY,pentose phosphate pathway,AC3,43930.04376283892,PRY,0.00391110017979466
5000,PEPTIDOGLYCANSYN-PWY,peptidoglycan biosynthesis I (meso-diaminopimelate containing),AC3,93073.55054293788,PRY,0.008286355966950838
5001,PHOSLIPSYN-PWY,superpathway of phospholipid biosynthesis I (bacteria),AC3,81335.36862296323,PRY,0.0072413033905063175
5002,POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,AC3,2949.810806377437,PRY,0.00026262221903230494
5003,POLYAMSYN-PWY,superpathway of polyamine biosynthesis I,AC3,16859.04585106293,PRY,0.0015009640694925981
5004,POLYISOPRENSYN-PWY,polyisoprenoid biosynthesis (E. coli),AC3,73828.549539392,PRY,0.00657296985489811
5005,PPGPPMET-PWY,ppGpp biosynthesis,AC3,1630.4015504614688,PRY,0.0001451549611826578
5006,PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,protocatechuate degradation II (ortho-cleavage pathway),AC3,38.17936727674408,PRY,3.3991163547812113e-06
5007,PRPP-PWY,"superpathway of histidine, purine, and pyrimidine biosynthesis",AC3,50787.70972624276,PRY,0.004521639489230285
5008,PWY-1269,CMP-3-deoxy-D-manno-octulosonate biosynthesis I,AC3,53287.59781899445,PRY,0.0047442050032054485
5009,PWY-1361,benzoyl-CoA degradation I (aerobic),AC3,3.509187859922795,PRY,3.1242366486070474e-07
5010,PWY-1541,superpathway of taurine degradation,AC3,153.26082409658096,PRY,1.364484041754296e-05
5011,PWY-1622,formaldehyde assimilation I (serine pathway),AC3,1082.9027131333253,PRY,9.641103521090984e-05
5012,PWY-181,photorespiration,AC3,3236.2486699673777,PRY,0.0002881238366913859
5013,PWY-1861,formaldehyde assimilation II (RuMP Cycle),AC3,1046.9583730617226,PRY,9.321090375473392e-05
5014,PWY-1882,superpathway of C1 compounds oxidation to CO2,AC3,0.0,PRY,0.0
5015,PWY-2941,L-lysine biosynthesis II,AC3,33390.19175842955,PRY,0.002972735144421641
5016,PWY-2942,L-lysine biosynthesis III,AC3,97157.75912834588,PRY,0.008649973836738177
5017,PWY-3001,superpathway of L-isoleucine biosynthesis I,AC3,87121.42959687715,PRY,0.007756437503223058
5018,PWY-3661,glycine betaine degradation I,AC3,2792.307922935806,PRY,0.0002485997072617195
5019,PWY-3781,aerobic respiration I (cytochrome c),AC3,52946.34804562639,PRY,0.004713823470758542
5020,PWY-3801,sucrose degradation II (sucrose synthase),AC3,0.0,PRY,0.0
5021,PWY-4361,S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation,AC3,0.0,PRY,0.0
5022,PWY-4984,urea cycle,AC3,4514.204032676968,PRY,0.00040190044651782755
5023,PWY-5005,biotin biosynthesis II,AC3,625.9234502602527,PRY,5.5726084227610294e-05
5024,PWY-5022,4-aminobutanoate degradation V,AC3,5169.133238012856,PRY,0.0004602089186552665
5025,PWY-5028,L-histidine degradation II,AC3,32.47976328034933,PRY,2.8916795232724123e-06
5026,PWY-5088,L-glutamate degradation VIII (to propanoate),AC3,10.77340745259872,PRY,9.591585214969293e-07
5027,PWY-5097,L-lysine biosynthesis VI,AC3,95000.62849052432,PRY,0.008457924084387117
5028,PWY-5100,pyruvate fermentation to acetate and lactate II,AC3,95473.72919829957,PRY,0.008500044330686666
5029,PWY-5101,L-isoleucine biosynthesis II,AC3,90066.04933961638,PRY,0.008018597560868994
5030,PWY-5103,L-isoleucine biosynthesis III,AC3,77677.44941489057,PRY,0.006915638145336009
5031,PWY-5104,L-isoleucine biosynthesis IV,AC3,89160.60427677729,PRY,0.007937985614129714
5032,PWY-5121,superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),AC3,83827.15647888533,PRY,0.0074631477388506975
5033,PWY-5154,L-arginine biosynthesis III (via N-acetyl-L-citrulline),AC3,46843.53132944442,PRY,0.004170488533858159
5034,PWY-5177,glutaryl-CoA degradation,AC3,3786.543566597046,PRY,0.0003371166963563473
5035,PWY-5178,toluene degradation IV (aerobic) (via catechol),AC3,0.0,PRY,0.0
5036,PWY-5180,toluene degradation I (aerobic) (via o-cresol),AC3,11.606859408819556,PRY,1.033360908214854e-06
5037,PWY-5181,toluene degradation III (aerobic) (via p-cresol),AC3,20.756945473523142,PRY,1.847994816753581e-06
5038,PWY-5182,toluene degradation II (aerobic) (via 4-methylcatechol),AC3,11.606859408819556,PRY,1.033360908214854e-06
5039,PWY-5183,superpathway of aerobic toluene degradation,AC3,0.0,PRY,0.0
5040,PWY-5188,tetrapyrrole biosynthesis I (from glutamate),AC3,38855.02141124813,PRY,0.0034592699713176275
5041,PWY-5189,tetrapyrrole biosynthesis II (from glycine),AC3,35705.18979916274,PRY,0.003178839861781266
5042,PWY-5198,factor 420 biosynthesis,AC3,0.0,PRY,0.0
5043,PWY-5265,peptidoglycan biosynthesis II (staphylococci),AC3,144.39339277381964,PRY,1.2855371314621052e-05
5044,PWY-5304,superpathway of sulfur oxidation (Acidianus ambivalens),AC3,1308.52,PRY,0.00011649778531734793
5045,PWY-5345,superpathway of L-methionine biosynthesis (by sulfhydrylation),AC3,12010.042784755316,PRY,0.0010692564011177425
5046,PWY-5347,superpathway of L-methionine biosynthesis (transsulfuration),AC3,11471.105542688205,PRY,0.001021274715605975
5047,PWY-5384,sucrose degradation IV (sucrose phosphorylase),AC3,3865.8171589397066,PRY,0.00034417443941114987
5048,PWY-5415,catechol degradation I (meta-cleavage pathway),AC3,7.428347492393108,PRY,6.613471948701374e-07
5049,PWY-5417,catechol degradation III (ortho-cleavage pathway),AC3,15.924104359577385,PRY,1.4177260500818408e-06
5050,PWY-5419,catechol degradation to 2-oxopent-4-enoate II,AC3,0.0,PRY,0.0
5051,PWY-5420,catechol degradation II (meta-cleavage pathway),AC3,0.0,PRY,0.0
5052,PWY-5430,meta cleavage pathway of aromatic compounds,AC3,0.0,PRY,0.0
5053,PWY-5431,aromatic compounds degradation via &beta;-ketoadipate,AC3,15.924104359577385,PRY,1.4177260500818408e-06
5054,PWY-5484,glycolysis II (from fructose 6-phosphate),AC3,82276.23305987715,PRY,0.007325068730878896
5055,PWY-5505,L-glutamate and L-glutamine biosynthesis,AC3,33307.97851186496,PRY,0.002965415683390458
5056,PWY-5507,adenosylcobalamin biosynthesis I (early cobalt insertion),AC3,1972.8443939154783,PRY,0.0001756427128870012
5057,PWY-5509,"adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I",AC3,44920.17732056113,PRY,0.0039992519593952955
5058,PWY-5529,superpathway of bacteriochlorophyll a biosynthesis,AC3,0.0,PRY,0.0
5059,PWY-5531,chlorophyllide a biosynthesis II (anaerobic),AC3,0.0,PRY,0.0
5060,PWY-5532,adenosine nucleotides degradation IV,AC3,14.52759415539965,PRY,1.2933944800945395e-06
5061,PWY-5647,2-nitrobenzoate degradation I,AC3,0.0,PRY,0.0
5062,PWY-5651,L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde,AC3,401.7062338691169,PRY,3.576398266279823e-05
5063,PWY-5654,2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate,AC3,0.0,PRY,0.0
5064,PWY-5655,L-tryptophan degradation IX,AC3,0.0,PRY,0.0
5065,PWY-5659,GDP-mannose biosynthesis,AC3,88499.82020846377,PRY,0.007879155882424039
5066,PWY-5667,CDP-diacylglycerol biosynthesis I,AC3,92555.7983809426,PRY,0.008240260393160814
5067,PWY-5676,acetyl-CoA fermentation to butanoate II,AC3,9656.007307168524,PRY,0.0008596761733051551
5068,PWY-5677,succinate fermentation to butanoate,AC3,177.21393464622602,PRY,1.577739042097833e-05
5069,PWY-5686,UMP biosynthesis,AC3,100218.9799368828,PRY,0.008922514909524172
5070,PWY-5695,urate biosynthesis/inosine 5'-phosphate degradation,AC3,91227.7586522144,PRY,0.00812202476266966
5071,PWY-5705,allantoin degradation to glyoxylate III,AC3,115.33075192645671,PRY,1.0267918853679474e-05
5072,PWY-5741,ethylmalonyl-CoA pathway,AC3,1003.8793557079802,PRY,8.93755706185506e-05
5073,PWY-5747,2-methylcitrate cycle II,AC3,293.92224356395343,PRY,2.6167953436482968e-05
5074,PWY-5837,"1,4-dihydroxy-2-naphthoate biosynthesis I",AC3,859.6351527972065,PRY,7.653348170590785e-05
5075,PWY-5838,superpathway of menaquinol-8 biosynthesis I,AC3,2852.7862507757213,PRY,0.00025398410433096315
5076,PWY-5840,superpathway of menaquinol-7 biosynthesis,AC3,2851.9874973054743,PRY,0.0002539129911570733
5077,PWY-5845,superpathway of menaquinol-9 biosynthesis,AC3,2118.719636861225,PRY,0.0001886300136052245
5078,PWY-5850,superpathway of menaquinol-6 biosynthesis I,AC3,2118.719636861225,PRY,0.0001886300136052245
5079,PWY-5855,ubiquinol-7 biosynthesis (prokaryotic),AC3,3339.2994385091733,PRY,0.00029729846628082275
5080,PWY-5856,ubiquinol-9 biosynthesis (prokaryotic),AC3,3339.2994385091733,PRY,0.00029729846628082275
5081,PWY-5857,ubiquinol-10 biosynthesis (prokaryotic),AC3,3339.2994385091733,PRY,0.00029729846628082275
5082,PWY-5860,superpathway of demethylmenaquinol-6 biosynthesis I,AC3,1428.804003867424,PRY,0.00012720669313660802
5083,PWY-5861,superpathway of demethylmenaquinol-8 biosynthesis,AC3,1931.5719092532693,PRY,0.00017196821570110294
5084,PWY-5862,superpathway of demethylmenaquinol-9 biosynthesis,AC3,1428.804003867424,PRY,0.00012720669313660802
5085,PWY-5863,superpathway of phylloquinol biosynthesis,AC3,981.0534729335832,PRY,8.734337791906519e-05
5086,PWY-5896,superpathway of menaquinol-10 biosynthesis,AC3,2118.719636861225,PRY,0.0001886300136052245
5087,PWY-5897,superpathway of menaquinol-11 biosynthesis,AC3,2511.6324444345555,PRY,0.00022361111584677548
5088,PWY-5898,superpathway of menaquinol-12 biosynthesis,AC3,2511.6324444345555,PRY,0.00022361111584677548
5089,PWY-5899,superpathway of menaquinol-13 biosynthesis,AC3,2511.6324444345555,PRY,0.00022361111584677548
5090,PWY-5910,superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate),AC3,18079.707818029765,PRY,0.0016096398373622173
5091,PWY-5913,TCA cycle VI (obligate autotrophs),AC3,53983.73305312423,PRY,0.004806182055950147
5092,PWY-5918,superpathay of heme biosynthesis from glutamate,AC3,23731.79476701389,PRY,0.002112846217071917
5093,PWY-5920,superpathway of heme biosynthesis from glycine,AC3,11777.911051290592,PRY,0.001048589668587466
5094,PWY-5941,glycogen degradation II (eukaryotic),AC3,15.997684179129768,PRY,1.424276875458528e-06
5095,PWY-5971,palmitate biosynthesis II (bacteria and plants),AC3,52770.13957579001,PRY,0.004698135597061466
5096,PWY-5973,cis-vaccenate biosynthesis,AC3,103806.19463814732,PRY,0.009241885318960138
5097,PWY-5989,stearate biosynthesis II (bacteria and plants),AC3,41438.48548765636,PRY,0.0036892762710673344
5098,PWY-6071,superpathway of phenylethylamine degradation,AC3,3.770421106824265,PRY,3.356813106859739e-07
5099,PWY-6107,chlorosalicylate degradation,AC3,0.0,PRY,0.0
5100,PWY-6121,5-aminoimidazole ribonucleotide biosynthesis I,AC3,97995.17139529192,PRY,0.008724528810675751
5101,PWY-6122,5-aminoimidazole ribonucleotide biosynthesis II,AC3,97747.48450378698,PRY,0.008702477199456615
5102,PWY-6123,inosine-5'-phosphate biosynthesis I,AC3,95530.5072669677,PRY,0.00850509929297569
5103,PWY-6125,superpathway of guanosine nucleotides de novo biosynthesis II,AC3,71369.06727740589,PRY,0.006354001679747037
5104,PWY-6126,superpathway of adenosine nucleotides de novo biosynthesis II,AC3,102248.2235379726,PRY,0.009103178854589104
5105,PWY-6141,archaetidylserine and archaetidylethanolamine biosynthesis,AC3,0.0,PRY,0.0
5106,PWY-6143,CMP-pseudaminate biosynthesis,AC3,70.14518584072334,PRY,6.245039281874225e-06
5107,PWY-6147,6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,AC3,71814.23544111387,PRY,0.006393635086317643
5108,PWY-6148,tetrahydromethanopterin biosynthesis,AC3,0.0,PRY,0.0
5109,PWY-6151,S-adenosyl-L-methionine cycle I,AC3,63668.94363166711,PRY,0.0056684582020789
5110,PWY-6163,chorismate biosynthesis from 3-dehydroquinate,AC3,81434.3967496541,PRY,0.007250119883524087
5111,PWY-6165,chorismate biosynthesis II (archaea),AC3,7.240110947650634,PRY,6.445884593687402e-07
5112,PWY-6167,flavin biosynthesis II (archaea),AC3,0.0,PRY,0.0
5113,PWY-6174,mevalonate pathway II (archaea),AC3,11.661623866733706,PRY,1.0382365983541742e-06
5114,PWY-6182,superpathway of salicylate degradation,AC3,15.42834511547598,PRY,1.3735885099690292e-06
5115,PWY-6185,4-methylcatechol degradation (ortho cleavage),AC3,16.6742142452233,PRY,1.4845084763515182e-06
5116,PWY-621,sucrose degradation III (sucrose invertase),AC3,39994.89049204871,PRY,0.003560752733113388
5117,PWY-6210,2-aminophenol degradation,AC3,0.0,PRY,0.0
5118,PWY-6263,superpathway of menaquinol-8 biosynthesis II,AC3,5628.059426732375,PRY,0.0005010672048182255
5119,PWY-6269,adenosylcobalamin salvage from cobinamide II,AC3,46051.736775319085,PRY,0.004099994913598676
5120,PWY-6277,superpathway of 5-aminoimidazole ribonucleotide biosynthesis,AC3,97747.48450378698,PRY,0.008702477199456615
5121,PWY-6282,palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),AC3,40839.80424189099,PRY,0.0036359755655047932
5122,PWY-6317,galactose degradation I (Leloir pathway),AC3,62622.84529615396,PRY,0.005575323867631244
5123,PWY-6338,superpathway of vanillin and vanillate degradation,AC3,0.0,PRY,0.0
5124,PWY-6339,syringate degradation,AC3,0.0,PRY,0.0
5125,PWY-6349,CDP-archaeol biosynthesis,AC3,6.658607350096712,PRY,5.928170831046386e-07
